254,254,253,253,251,254,254,246,252,251,254,255,254,254,252,252
254,254,253,253,186,244,252,253,174,209,251,254,253,254,254,254
254,254,254,253,253,213,108,90,167,83,254,253,254,255,254,253
254,254,254,254,255,252,253,251,246,100,249,253,254,254,254,253
254,254,254,251,254,253,254,255,254,113,253,255,252,254,254,252
254,254,254,253,253,254,253,254,198,211,252,255,253,253,254,254
254,254,252,253,251,252,253,250,127,254,252,253,253,253,254,254
253,253,254,253,249,253,250,250,124,251,254,254,254,252,254,253
252,251,253,243,123,103,64,74,165,253,250,251,253,254,254,253
253,254,254,254,253,253,253,118,184,181,125,160,252,253,254,254
252,254,254,254,253,253,250,146,251,252,253,255,254,254,253,254
254,254,254,253,254,253,217,243,248,254,254,254,254,254,253,253
253,253,254,254,254,250,163,254,254,254,253,254,254,254,254,254
253,253,253,251,252,251,149,254,252,253,253,254,254,254,254,254
254,254,254,254,253,251,236,253,254,254,253,253,254,254,254,254
254,254,255,255,254,254,254,252,254,254,254,253,254,254,254,254
