254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254
254,254,254,254,254,253,254,254,254,254,252,253,254,254,254,254
254,254,254,254,254,253,253,254,253,254,254,253,253,254,254,254
254,254,254,253,252,249,252,251,250,254,254,253,253,253,255,254
254,254,254,253,248,109,247,245,23,252,253,254,253,253,253,253
254,254,254,254,17,253,251,252,252,237,253,253,253,252,254,253
254,254,254,253,253,250,254,253,241,246,254,254,253,253,254,253
254,254,254,254,254,253,251,250,107,251,253,253,253,253,254,253
254,254,254,254,254,254,248,71,243,252,253,253,254,254,254,254
254,254,253,253,251,251,56,245,250,252,252,253,253,254,254,253
254,254,254,254,247,56,250,238,252,252,253,253,252,255,254,253
254,254,253,112,197,253,183,179,157,128,77,85,157,76,252,254
254,254,251,204,248,252,249,252,251,245,250,251,250,249,252,253
254,254,254,252,252,253,253,253,253,252,252,252,253,253,253,253
254,254,253,253,253,252,253,253,254,254,252,253,253,253,253,253
253,253,253,254,253,253,253,253,253,253,253,253,253,253,253,253
