255,254,254,254,253,255,254,254,254,254,253,252,254,253,255,252
253,250,255,254,255,251,250,194,212,254,252,251,253,254,254,252
254,254,254,254,252,252,142,157,251,160,255,253,253,254,253,254
253,253,251,255,252,251,182,253,251,125,249,254,253,254,253,253
252,254,253,251,252,252,254,141,255,226,239,247,251,254,254,254
254,254,253,252,254,252,253,146,222,247,102,251,253,253,253,252
253,253,250,254,252,254,254,252,196,92,110,250,253,254,254,254
253,254,254,253,252,254,254,254,254,249,95,242,254,250,254,254
254,250,254,254,254,253,252,254,253,249,148,254,255,254,254,253
254,254,254,254,254,253,253,254,250,181,248,252,253,253,253,254
254,253,254,254,253,254,252,253,251,101,252,252,252,254,254,253
254,255,253,253,254,253,254,255,244,193,252,254,253,254,252,254
253,253,254,254,251,252,254,252,78,250,253,253,254,254,253,253
254,254,254,254,181,253,252,83,240,253,254,254,254,253,252,253
252,253,254,250,247,135,112,250,254,254,254,253,253,253,254,254
253,253,254,254,254,253,254,254,254,254,253,254,254,254,254,254
