254,253,253,252,253,254,252,254,255,254,254,254,254,254,254,254
254,253,253,113,83,64,78,52,254,254,254,254,254,254,254,254
254,253,248,26,250,244,250,250,254,254,254,254,253,254,254,254
253,253,254,110,254,253,253,254,254,253,253,254,253,254,254,254
254,254,254,222,252,253,254,254,254,253,253,254,254,254,254,254
254,254,253,248,252,253,253,254,253,253,253,254,254,254,254,254
254,254,254,248,252,254,253,254,254,254,254,254,254,254,254,254
254,253,253,244,247,252,248,246,241,251,253,253,254,254,254,254
254,253,253,251,74,254,250,250,252,197,49,252,254,254,254,254
253,254,254,252,252,254,253,253,253,253,254,111,252,253,254,254
254,254,254,253,253,253,253,253,254,254,254,252,34,253,254,254
254,253,254,253,253,254,255,254,254,254,254,254,220,252,253,254
254,253,254,255,249,194,254,251,253,254,253,253,205,248,253,253
254,254,253,253,254,242,82,245,243,243,252,110,246,253,253,253
254,253,254,254,253,251,252,245,157,67,174,248,252,254,254,254
254,254,253,254,254,254,254,254,254,254,255,253,254,254,254,254
