254,254,254,254,254,253,254,253,252,255,251,254,254,254,254,254
254,254,254,254,254,252,252,81,251,223,246,254,254,254,254,254
254,254,254,254,250,120,249,250,252,253,239,254,254,254,254,254
254,254,254,253,239,250,255,253,255,254,245,254,254,254,254,254
254,254,254,253,35,248,254,253,254,247,251,254,255,253,254,254
254,253,254,254,254,254,253,253,252,109,254,253,254,254,254,254
254,253,254,254,253,253,253,254,246,246,254,254,254,254,254,254
253,253,254,254,254,253,253,251,144,253,252,251,254,254,254,254
253,253,254,254,254,253,253,249,129,248,252,249,89,253,253,254
254,254,254,254,254,254,255,149,251,254,254,253,187,253,253,253
254,254,254,254,253,254,253,253,253,254,254,251,223,252,254,254
254,254,254,253,254,253,254,253,253,253,253,251,151,249,254,254
254,254,255,248,251,254,254,255,255,253,254,250,243,252,254,254
254,254,254,101,163,251,249,254,253,254,234,222,251,253,254,254
254,254,254,250,248,102,150,225,216,113,249,253,255,254,254,254
254,253,254,251,252,252,253,252,253,251,254,252,254,254,254,254
