254,254,254,254,254,254,254,254,254,254,254,254,253,254,254,254
254,254,254,255,254,252,254,254,254,254,254,254,253,254,254,254
254,254,254,254,248,246,254,254,254,254,254,254,254,253,254,254
254,254,254,255,253,255,253,254,254,254,253,254,254,254,254,253
254,254,254,254,244,249,253,254,254,252,243,252,254,254,254,254
254,254,254,254,254,254,254,253,249,42,234,254,253,254,254,254
255,255,254,254,241,239,253,253,251,241,254,254,253,254,254,254
254,254,254,253,248,142,253,108,252,253,247,254,254,254,254,253
254,254,254,254,254,252,243,253,254,244,249,253,254,253,254,254
254,254,254,254,254,253,253,254,254,254,241,253,254,253,254,254
254,254,254,254,254,253,254,254,253,253,39,254,253,254,254,254
253,253,254,254,253,253,253,253,253,253,73,255,253,253,253,253
254,254,253,253,254,252,253,253,254,253,136,251,254,253,254,254
253,253,254,254,254,254,254,253,254,254,247,254,253,254,254,254
254,254,254,254,254,254,254,254,253,253,251,244,254,254,254,254
254,254,254,254,254,254,254,254,253,253,254,253,253,254,254,254
