254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254
254,254,254,254,254,254,254,254,254,253,253,254,254,253,253,254
254,254,254,254,254,254,252,252,244,252,253,254,254,253,254,254
254,254,254,254,253,250,249,250,251,212,128,251,253,254,254,254
254,254,254,254,253,93,251,253,252,253,246,143,254,253,254,254
254,254,254,254,232,246,253,253,254,254,254,244,206,253,254,254
254,254,254,252,70,250,253,253,254,254,254,252,29,252,254,254
254,254,253,253,18,253,253,253,254,254,254,253,27,251,254,254
254,254,254,254,33,253,254,254,254,254,255,247,202,254,254,254
254,254,254,254,35,253,254,254,254,254,253,193,243,254,254,254
254,254,254,255,107,247,253,255,255,253,254,93,252,254,254,254
254,254,254,254,253,250,252,253,255,254,76,241,254,254,254,254
254,254,254,254,253,74,254,251,250,84,244,252,254,254,254,254
254,254,254,254,254,249,229,71,142,250,253,255,254,254,254,254
254,254,254,254,253,253,252,251,250,253,253,253,254,254,254,254
254,254,254,254,254,253,254,254,254,254,254,254,254,254,254,254
