254,254,254,254,254,254,253,254,254,250,251,253,254,254,254,254
254,254,254,254,254,254,254,243,178,200,215,254,251,254,254,254
254,254,254,254,254,252,246,153,220,249,213,221,253,254,254,254
254,254,254,254,254,254,155,252,245,254,251,194,253,254,254,253
254,254,254,254,255,252,153,253,253,251,232,206,255,254,254,254
254,254,254,254,253,249,177,191,250,253,200,254,255,254,254,253
254,254,254,254,252,252,250,138,239,168,247,252,253,254,254,254
254,254,254,254,252,254,254,238,144,254,251,254,254,254,254,254
254,254,254,254,253,254,215,171,212,196,248,254,254,254,254,254
254,254,254,254,253,252,196,251,247,137,251,254,254,254,254,254
254,254,254,254,255,187,251,255,253,184,209,254,254,254,254,254
254,254,254,254,250,201,245,249,255,238,136,254,254,254,254,254
254,254,254,254,253,197,231,255,249,241,161,254,254,254,254,254
254,254,254,254,251,245,99,185,236,152,219,251,254,254,254,254
254,254,254,254,255,254,251,220,161,247,248,251,254,254,254,254
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254
