252,252,252,252,253,251,253,245,247,245,252,253,253,253,252,253
252,252,252,252,250,251,251,68,36,147,252,253,253,253,252,253
252,252,252,251,34,76,71,70,65,80,255,252,253,253,253,253
252,251,251,65,73,62,66,76,51,251,252,234,62,253,254,254
252,252,251,225,72,65,72,246,252,249,66,78,85,124,252,253
252,251,251,244,82,72,72,62,245,79,78,97,236,252,253,253
252,252,251,245,128,74,68,69,76,73,88,246,252,253,253,253
251,251,251,250,245,51,85,64,62,72,242,252,253,253,253,253
251,252,251,251,247,254,68,67,69,72,66,243,252,253,254,254
252,251,251,252,247,80,70,81,82,72,74,66,253,253,253,254
252,252,251,247,52,80,75,248,137,93,65,79,253,253,254,253
251,251,251,247,84,71,77,244,249,85,71,74,251,253,253,253
252,252,251,248,88,72,72,71,245,84,64,80,252,253,253,254
252,251,251,251,249,81,76,71,73,64,68,110,251,253,253,253
252,251,252,252,252,249,71,77,79,76,56,253,254,253,253,254
252,251,252,252,251,254,248,253,238,250,255,252,254,253,253,254
