252,252,252,252,252,252,253,252,252,252,252,253,253,253,253,252
252,252,252,252,252,252,251,253,251,254,254,252,252,252,252,252
251,252,252,253,253,229,132,112,119,111,254,252,252,252,252,252
252,253,254,190,130,138,170,216,227,243,251,252,253,252,252,252
253,251,109,127,249,245,252,252,250,253,252,253,253,252,252,252
252,115,189,248,251,253,252,252,252,252,251,251,251,252,252,252
251,227,107,227,252,251,253,253,251,253,251,252,252,252,252,252
252,248,237,83,120,210,247,251,251,251,251,252,253,252,252,252
251,253,249,248,223,140,96,173,253,249,248,252,253,253,252,252
253,254,253,252,252,250,250,188,121,113,186,253,246,252,252,252
252,252,253,250,251,250,253,252,251,250,149,114,170,246,249,254
252,252,252,253,253,252,250,250,251,252,253,253,178,119,250,253
253,252,252,251,251,246,145,181,228,244,238,164,221,122,93,250
253,253,252,252,252,251,236,185,128,116,124,67,99,164,249,252
252,252,252,254,250,251,252,252,252,249,249,248,249,250,253,252
253,252,252,252,250,251,252,252,253,250,248,249,252,252,252,251
