254,253,253,253,254,254,254,253,254,254,254,254,254,253,254,254
253,254,255,254,252,254,252,252,249,200,141,200,253,254,252,255
253,254,253,251,253,251,255,115,168,251,250,252,254,253,254,252
254,252,254,254,238,57,208,246,253,251,251,254,254,254,254,254
254,254,253,255,83,255,251,254,254,253,254,254,254,254,252,254
253,254,250,224,246,252,254,255,254,253,254,254,254,254,253,251
254,252,252,100,252,252,253,251,254,254,252,252,253,254,254,254
254,254,254,135,247,254,254,254,253,253,254,254,254,254,254,250
254,254,249,111,70,217,247,252,253,254,251,253,253,254,254,253
254,254,253,251,251,251,251,189,133,183,249,254,254,254,253,254
254,254,254,254,254,254,255,254,255,195,186,251,255,254,254,254
254,254,254,253,252,254,254,254,250,254,98,254,253,254,253,254
254,253,254,254,253,253,253,254,250,225,91,254,253,254,253,253
254,253,254,253,161,252,251,253,233,107,254,254,254,254,254,254
253,254,254,254,253,169,108,119,228,251,254,254,252,254,254,254
253,253,254,254,254,253,253,251,253,255,254,254,254,255,254,254
