255,255,255,255,255,255,252,255,255,255,254,252,255,255,255,255
255,255,255,255,255,253,253,252,252,254,254,255,255,255,255,255
255,255,255,255,255,252,255,228,177,248,255,255,255,255,255,255
255,255,255,255,255,254,169,253,252,170,254,255,255,255,255,255
255,255,255,255,253,255,254,252,252,201,254,251,255,255,255,255
255,255,255,255,255,252,253,251,221,254,255,255,255,255,255,255
255,255,255,255,255,255,255,253,224,254,255,253,255,255,255,255
255,255,255,255,255,255,253,168,252,253,255,254,255,255,255,255
254,254,255,255,254,255,163,248,253,255,255,253,252,254,255,255
255,255,255,255,251,191,251,249,255,253,255,255,247,254,255,252
255,255,255,255,229,166,174,191,252,251,255,255,255,254,254,255
255,255,255,255,253,255,252,249,232,219,171,232,255,255,255,253
255,255,255,255,255,255,255,253,251,255,255,255,254,255,255,255
255,255,255,255,255,255,255,254,255,255,254,254,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
