255,255,255,255,255,254,252,254,251,249,250,254,255,255,255,255
255,255,255,255,250,140,253,249,247,251,249,253,255,255,255,255
255,255,255,255,253,251,252,253,253,252,227,253,255,255,255,255
255,255,255,255,254,254,253,254,254,250,229,253,255,255,255,255
255,255,255,255,253,254,253,251,255,87,254,254,255,255,255,255
255,255,255,255,254,253,253,255,135,5,105,239,255,255,255,255
255,255,255,255,254,253,255,252,250,254,253,77,255,255,255,255
255,255,255,255,254,253,253,252,253,253,253,191,255,255,255,255
255,255,255,255,253,253,254,254,254,253,252,149,255,255,255,255
255,255,255,255,255,254,254,254,254,253,251,250,255,255,255,255
255,255,255,255,253,254,254,255,253,254,248,254,255,255,255,255
255,255,255,255,241,254,254,253,254,254,60,254,255,255,255,255
255,255,255,255,29,252,252,254,254,246,254,253,255,255,255,255
255,255,255,255,93,34,251,254,250,52,254,254,255,255,255,255
255,255,255,255,245,141,251,107,249,254,253,253,255,255,255,255
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
